"Date","Price (Close)","Marketcap Dominance","Volatility","Active Addresses Count","Addresses with balance greater than $100K","Average Transaction Fees"
"2022-09-06","1558.8397743175115","19.559952908215894","0.8353572270136499","506983","68229","2.6930109541068417"
"2022-09-05","1617.7466758691485","19.185206573158254","0.830555297858464","529156","69492","1.9436171932092465"
"2022-09-04","1579.2167456846457","19.114907473516997","0.8701693652148863","592328","68290","1.5046728262172673"
"2022-09-03","1557.493200786741","19.137447531965748","0.8706008411069103","528323","67617","1.4437606420999356"
"2022-09-02","1575.796554163257","19.263741994579345","0.8710714239521498","516910","68256","2.3452530864303927"
"2022-09-01","1586.073002328395","19.04267608043012","0.8663918770352994","491475","68583","3.2560154246616997"
"2022-08-31","1554.0892308200741","18.835919744010134","0.87729176971847","467318","67487","3.6802156963060995"
"2022-08-30","1524.5205604104428","18.792675398318814","0.8686261389865189","466381","66602","3.2336083341555475"
"2022-08-29","1551.8153917256175","18.04715772608265","0.8591440978228256","476803","67376","2.665969877449709"
"2022-08-28","1426.9605223811539","18.34777123342777","0.7994184579317224","482672","63673","1.5052957338939974"
"2022-08-27","1491.1144473695226","18.522264249023934","0.8229021353965353","500366","65150","1.5309100480394424"
"2022-08-26","1508.0903917554733","19.428586955285702","0.8934440755349482","488294","65537","2.404426764995005"
"2022-08-25","1695.217607785051","19.241920465269434","0.849452508045321","514002","72140","2.7717731521143083"
"2022-08-24","1656.6131509827599","19.2003485062819","0.9164842511039527","496826","70418","2.356197103008323"
"2022-08-23","1665.38728076571","18.959515263993747","0.9200007283822037","485444","70582","2.449223849215802"
"2022-08-22","1624.5557395490137","18.804228397664232","0.9240831103127735","484056","68591","2.5392391484162644"
"2022-08-21","1617.9658187121017","18.695982155869533","0.9251345317839808","528551","68973","1.4808005641630664"
"2022-08-20","1576.0660603612837","19.132473884504986","0.9290075969291344","497773","67504","1.9547405063803995"
"2022-08-19","1609.1148250999736","20.014017465709472","0.8563789209669002","502430","68646","3.00589449280534"
"2022-08-18","1846.6481353111824","19.67726039297649","0.8124058750341162","538529","76356","2.458158342789333"
"2022-08-17","1834.2951062715488","19.677904321960487","1.0033333752420313","537549","75817","2.535566179991938"
"2022-08-16","1876.838235839122","19.776183339908748","1.001517334388729","525863","77031","2.541309297323569"
"2022-08-15","1899.8750550733378","19.906490847873517","1.043652223742842","494819","77830","3.900493238782967"
"2022-08-14","1935.5451920439696","20.12813024217597","1.0366883744676498","512569","78951","2.4176897627333904"
"2022-08-13","1982.778952043694","20.03660255182175","1.0410850125672604","532369","80786","2.3166235714179018"
"2022-08-12","1956.3423372160457","19.719379014353102","1.054299537122442","534169","79370","3.46223175094092"
"2022-08-11","1880.4537438966054","19.425215244054563","1.0836409281013293","503735","76878","4.41757300854213"
"2022-08-10","1856.9074384775176","18.556809959283896","1.1031201274305062","533070","76025","5.04756036535176"
"2022-08-09","1702.925822573492","18.85241312671053","1.10680678486301","522335","71493","3.2491373009990157"
"2022-08-08","1778.6827279469865","18.502201136064283","1.0877846483707951","541582","73394","3.1198596008187454"
"2022-08-07","1699.1666896020172","18.589635800268894","1.0854701886890201","582021","71150","1.7284749575239315"
"2022-08-06","1692.9228123803928","18.773551949000556","1.086586912274858","589392","71025","1.6397150837655583"
"2022-08-05","1730.466633310804","18.116144980289338","1.0719090729541039","587626","71821","2.467122663541345"
"2022-08-04","1608.9581083758226","18.20413062649866","1.0750633783439243","877420","67545","1.775895267758139"
"2022-08-03","1619.7943752729361","18.028960048185343","1.086426873906806","613694","67851","1.9826458474694548"
"2022-08-02","1631.1153913108321","17.999948689042128","1.0856249748854674","571531","68523","2.357615598496148"
"2022-08-01","1628.8786430009757","18.555175296124546","1.0884654237923586","698753","68270","2.88948077841375"
"2022-07-31","1679.2863151671556","18.346460351213477","1.0744711460455534","559165","70395","1.6262718967323548"
"2022-07-30","1697.156084121999","18.74113109229812","1.0853658595075464","573181","70610","1.6899085667077591"
"2022-07-29","1721.6880192093065","18.725318387647974","1.0944267292649459","562773","72101","2.8217204312802817"
"2022-07-28","1724.8704219147426","17.99671125525533","1.1120387890470533","535302","71560","3.9895985088302153"
"2022-07-27","1639.0560784474274","17.683559918717233","1.0630788426571163","567465","68179","3.28958124347307"
"2022-07-26","1449.3129250035133","17.618116716008497","1.0490819778647933","1093870","62060","2.2272695975963037"
"2022-07-25","1440.2983322377765","18.336039851110602","0.986508153881153","640297","62871","2.6051346588202433"
"2022-07-24","1597.785685303234","17.901109227492316","0.982604861452389","524672","67230","1.865397270936304"
"2022-07-23","1548.834379778181","17.769482094474814","1.019147221361035","530547","65640","2.1416333114974413"
"2022-07-22","1535.4606727443572","18.104023253298347","1.0517567429613075","576568","65085","2.426388754277507"
"2022-07-21","1575.3921005331058","17.485587635113973","1.0423660056321185","545646","66489","3.19470939498759"
"2022-07-20","1521.797542455313","17.421917665716744","1.0382419013006035","528021","64645","4.264493844164723"
"2022-07-19","1542.504185922333","18.165357839999462","1.1306490765276107","519794","65578","4.602815590589019"
"2022-07-18","1581.3046927329674","16.706963671840427","1.0224411879478732","537892","66345","4.499881133457286"
"2022-07-17","1338.1175161659894","16.758252163259648","1.0038241264731267","581177","58937","2.691656410729923"
"2022-07-16","1355.7989570109967","15.738058681151573","1.0875914236054085","619315","59146","2.914688068236321"
"2022-07-15","1225.7942842095445","15.37723999660658","1.0625365511080238","577325","55053","3.4973128288965656"
"2022-07-14","1192.5367046205843","14.790600936771218","1.065972137239654","546311","53736","3.8002707434592042"
"2022-07-13","1114.4963293623543","14.394681703790924","1.1400763584066476","518761","51118","3.122275157381057"
"2022-07-12","1037.4488423451771","14.726591504347176","1.130066940361014","490074","48972","2.5330484788113368"
"2022-07-11","1095.508448252795","15.015013458297508","1.1399265229374858","475954","50566","3.0890384459384985"
"2022-07-10","1167.576655555405","15.226513571120863","1.1573300745446118","530271","52890","2.134188992930602"
"2022-07-09","1216.4476930293595","14.451255998437148","1.1542906649371802","525367","54353","3.0221292733961223"
"2022-07-08","1213.5779642417424","15.97747712119764","1.1525749061574675","512455","54777","3.109786170530935"
"2022-07-07","1236.6325446013418","15.310510574019874","1.1482007128458387","523022","55069","4.132618828641032"
"2022-07-06","1185.4652254189866","14.94151502958917","1.132569616520992","506043","53509","3.48583074221913"
"2022-07-05","1131.5069083980611","15.114118464872753","1.1337611161287107","495236","51845","3.129947531153668"
"2022-07-04","1149.6053930785445","14.697430642042715","1.1156575261675599","498452","52268","2.619929224161491"
"2022-07-03","1072.8970762099223","14.604867898870241","1.0945457344103837","501279","49592","1.9517847705229179"
"2022-07-02","1065.4258897819668","14.580311380836225","1.0965864243485444","557003","49352","1.6927538898012515"
"2022-07-01","1058.1767880088767","14.066399489041675","1.1083888564398934","528528","49262","3.232970593811088"
"2022-06-30","1070.145268321767","14.640851985934042","1.11632110449131","444775","48392","4.699624373285356"
"2022-06-29","1098.7999318166892","15.001053880731266","1.1771336215608728","434798","49901","5.423037923675947"
"2022-06-28","1142.7385015973946","15.238751415966258","1.174057687232931","433687","51565","4.749390928263495"
"2022-06-27","1191.1332925293405","15.149162015205789","1.1855059876175382","452420","53027","5.235472035593318"
"2022-06-26","1197.3348854085502","15.203624275548597","1.1860642563382533","392527","53206","4.209445261887623"
"2022-06-25","1241.4264350790438","14.709133106250404","1.2031587594106916","411051","54374","4.142957911978258"
"2022-06-24","1217.0172895317676","14.614864222854543","1.1771853146961617","469975","53978","4.6184864396761185"
"2022-06-23","1143.5161002083807","14.144919461097071","1.134143966251056","439160","51476","5.154657845813706"
"2022-06-22","1048.661826806571","14.611147492358889","1.105558536075554","458694","48562","3.3835324117228383"
"2022-06-21","1124.4712862526117","14.757214809416505","1.1237382719661333","456203","50920","3.9687310550267965"
"2022-06-20","1127.0292945749275","14.81644214590245","1.1187157581901634","481393","50710","3.0071999487037835"
"2022-06-19","1126.8516015887583","14.038875164754673","1.0179321720241452","471525","50812","3.293492204014056"
"2022-06-18","993.7327283157142","14.409980600423905","1.0476165459297002","486082","43353","4.728196304454343"
"2022-06-17","1084.0044172368014","14.345362027600723","1.018025364773264","520394","49534","3.8582164029174635"
"2022-06-16","1067.0241614002045","15.091331848995292","0.9933951368297912","512977","48680","3.8791678951527397"
"2022-06-15","1236.4313591995317","15.200503314550811","1.0168888598764085","485345","53708","7.2874247827342575"
"2022-06-14","1207.3529921378336","14.52915396076662","0.9698530951575919","502775","52873","6.6092230507666185"
"2022-06-13","1208.1797012991228","15.757355587975843","0.9438462718602115","495555","52308","9.463786091312139"
"2022-06-12","1433.4851551377865","15.777937334046545","0.8257258638691182","479436","60512","4.8414342967575825"
"2022-06-11","1531.083773360255","15.774179207210869","0.8426884448969278","504860","62753","5.523504433825184"
"2022-06-10","1661.4629851696068","16.958386762437826","0.8762335603047913","502690","66742","8.36516304386436"
"2022-06-09","1787.019228122328","17.045266853732734","0.8828400200674991","468653","70479","11.417867376974801"
"2022-06-08","1790.9097891105919","17.080176321387732","0.9561283468475205","445136","70678","11.625322526863766"
"2022-06-07","1812.2814277517161","17.372125961913984","0.963625176945581","471286","71090","9.608924215961862"
"2022-06-06","1858.460921466129","17.538160081590828","0.9620989097231867","480144","72447","8.883125749502145"
"2022-06-05","1804.8150271032189","17.52322140692595","0.9547808558668318","449160","70797","9.3460271650917"
"2022-06-04","1803.3772370538572","16.8985355126374","0.9640104618495055","452820","70577","9.543123960755004"
"2022-06-03","1773.5288934363396","17.01298251325468","0.9964220813212792","471613","69818","9.922534729376311"
"2022-06-02","1832.7838182660307","17.02416810266216","0.9900907404829024","469845","71660","10.087474905144699"
"2022-06-01","1816.7467092618162","17.07559687395279","0.9848427349534402","497975","71367","9.264451357439944"
"2022-05-31","1939.9789112575188","17.567650346477244","0.9873134263226973","535078","74729","8.894754496272121"
"2022-05-30","1996.5930671001247","17.075135706357","0.9463313169140954","467011","77195","6.467238583419004"
"2022-05-29","1812.525372149981","17.069211645763424","0.9135943986612878","525080","70627","3.8093600184256413"
"2022-05-28","1790.9784046005568","16.789890396073787","0.9120530963306723","540980","70080","3.731228865661911"
"2022-05-27","1725.0923026531595","17.019466024261614","0.9112208161466947","494940","68091","6.816254501241988"
"2022-05-26","1790.1724036629616","17.756624441622726","0.9038004187821091","474790","70457","8.062977613905225"
"2022-05-25","1940.6509599458084","17.95052401972879","0.9106241204668128","508395","74449","6.325360427640654"
"2022-05-24","1977.24044480238","18.674854813615983","0.9097799348334497","529362","75799","5.417414958386865"
"2022-05-23","1971.2501694553125","18.764021127273345","0.9076232937632452","516479","75440","5.000855540423933"
"2022-05-22","2040.7344289072064","18.588580187659772","0.8972114282935488","512641","80261","4.6192889905876955"
"2022-05-21","1974.5555837737215","18.633588213479513","0.895105003284298","539738","75512","4.269319778481692"
"2022-05-20","1956.7472575617412","18.34579821891163","0.893867177401277","525098","75022","5.374964144678769"
"2022-05-19","2017.2408616655844","18.507953356175204","0.8939307059212479","538887","79435","5.244258932597689"
"2022-05-18","1911.9860481737364","18.923752225007714","0.8570181828411032","605318","73560","4.78537420193601"
"2022-05-17","2088.555042754129","18.71143737165723","0.831262461528227","546737","81453","6.726466066554923"
"2022-05-16","2020.226877099406","18.93958790564914","0.8238832042559906","573393","79471","4.935235979000934"
"2022-05-15","2143.065810916087","18.754887764630755","0.7939342072215444","549378","82302","5.195364279686384"
"2022-05-14","2053.639811980572","18.892788621443245","0.7868842090523713","567898","80033","7.096355812000887"
"2022-05-13","2006.2781153050155","18.854428230041247","0.8086650762616494","695592","79039","11.753729521336478"
"2022-05-12","1954.208255586086","18.337550585450565","0.800288159087139","658063","74448","31.204046230016377"
"2022-05-11","2075.9807196156107","19.158695353051133","0.7489351205076656","520755","80149","24.730883706718696"
"2022-05-10","2341.7490809194096","19.021130264006878","0.7492048838048453","576971","87167","11.887621902105025"
"2022-05-09","2229.538132920315","18.816105960923327","0.6616551486517479","558480","85255","12.339649755409356"
"2022-05-08","2518.7504205607675","18.333829505708334","0.5934579846928228","560545","93805","6.512954331547953"
"2022-05-07","2633.912858534848","18.727918606200692","0.5846642822437261","536754","96831","8.260690476751881"
"2022-05-06","2691.618501237776","19.12501460934158","0.6258533881896037","557020","98354","13.103908109089101"
"2022-05-05","2747.5559761706204","18.893141221023278","0.6331312217620665","593852","99740","14.995019658259242"
"2022-05-04","2940.074941212475","19.135400090832448","0.5681171396739301","557483","105461","13.4496336996426"
"2022-05-03","2781.1132285847957","19.586909031847707","0.5599701516437191","508628","100913","16.0274853508824"
"2022-05-02","2856.090084125142","19.34209891593455","0.5552254503930995","508840","103668","17.771243267691116"
"2022-05-01","2825.169702966238","19.176535971744485","0.5845390421161574","516315","102030","200.2716771409003"
"2022-04-30","2726.0596637899407","19.060954020079404","0.571248442366993","555824","99318","11.111438564146775"
"2022-04-29","2816.7905163616547","19.081919032503013","0.5604724844250388","556136","101544","12.847968184731252"
"2022-04-28","2934.251035684147","18.982550106350732","0.5701801129181485","567859","105090","13.835690382613617"
"2022-04-27","2889.665937257562","18.929355036312504","0.5587048022799217","572914","103909","13.530166135486853"
"2022-04-26","2809.7687343718426","19.113757832725067","0.5629752478130783","564644","101021","12.049139902044073"
"2022-04-25","3006.8590446551843","18.950295752550193","0.5285901356741458","559294","107490","14.663772926598844"
"2022-04-24","2921.9299656906937","18.816233652238868","0.5283835311281173","559201","104866","9.578762681050318"
"2022-04-23","2933.391698846305","18.94707841618583","0.5348160888078489","540860","105450","9.638003032748678"
"2022-04-22","2962.751016115338","18.889085550299907","0.5403479344992732","572977","105963","14.893038944620063"
"2022-04-21","2983.945561230657","19.058946586426252","0.5396847738534122","544778","106561","16.60911846411575"
"2022-04-20","3076.769208416371","18.827250356282065","0.5369125282733811","655982","109681","18.555793164567984"
"2022-04-19","3102.5814469533434","19.134238446313468","0.546470724316274","651248","110455","11.21304285422006"
"2022-04-18","3056.2563599690993","19.181885626846398","0.5405322618708883","555386","108794","10.794292171917629"
"2022-04-17","2988.68927556976","19.196793961572936","0.5547439157952138","528864","106675","8.635179159737422"
"2022-04-16","3060.205713843298","18.77793057673603","0.5551787181153408","548321","109017","10.920941814298997"
"2022-04-15","3040.932967292986","18.701048266005873","0.5853458459570484","550350","108305","11.420397723541022"
"2022-04-14","3022.051653211298","19.013582743784085","0.586471211367946","553039","107338","13.923276460543358"
"2022-04-13","3118.673706979374","19.29066159717023","0.5744986324182876","511891","111260","14.171328187198302"
"2022-04-12","3028.380209844474","18.98485208318426","0.5793198443636935","531997","107532","13.383922667153401"
"2022-04-11","2979.8171698538545","18.99636440468522","0.5599504016332556","547340","106298","13.076957115534105"
"2022-04-10","3203.1713087087096","19.076032005073383","0.5162764798499493","564605","114361","12.834233818123707"
"2022-04-09","3259.2385319035857","18.986478301099048","0.5435384125431807","568480","115553","11.25371653681272"
"2022-04-08","3193.014526021821","18.620902913313458","0.567957082192618","539722","113557","16.580576491794954"
"2022-04-07","3228.172005024153","18.584620363596056","0.5744912481009572","545394","115099","20.92405344376595"
"2022-04-06","3168.999891621146","17.63875753090693","0.5641609319020074","553414","113474","17.20177652016731"
"2022-04-05","3407.094138811018","18.94340012804677","0.5374079221525206","542185","122189","42.59901261245285"
"2022-04-04","3520.290353772851","18.8876130373095","0.5424514087683154","522070","124603","20.892164148710748"
"2022-04-03","3522.361834035166","18.684996967524484","0.5993224334363242","533295","124456","19.752166205938728"
"2022-04-02","3445.709879089803","18.69773847263337","0.6181533307559519","540620","122959","19.88513022024864"
"2022-04-01","3456.349794680875","18.223121325634832","0.6246821891821098","565448","122575","20.027717810746964"
"2022-03-31","3283.47","18.316017229873722","0.5978864614938013","588466","116179","15.149554343672522"
"2022-03-30","3386.376293560497","18.717854396456723","0.695868014445677","578061","121372","15.95912966724928"
"2022-03-29","3401.926409215311","18.98060236208019","0.733240434875363","606800","121714","14.221683824188288"
"2022-03-28","3333.951301006123","18.864965988393152","0.7347625997043127","600049","120424","26.078079609917182"
"2022-03-27","3296.6561083139736","18.78368028305477","0.7460521186481223","589699","116523","18.085515236561612"
"2022-03-26","3146.5673961657794","18.764487161073582","0.745574308320763","598767","112660","9.395842240538451"
"2022-03-25","3103.8034177530712","18.757584357027607","0.7517461013257741","587956","110249","13.061014543142505"
"2022-03-24","3112.4152148774187","18.632876108782707","0.7536834991929101","591503","110571","14.061889809824102"
"2022-03-23","3037.422781624864","18.095320039546934","0.7552301531923797","615399","107117","10.396055150351827"
"2022-03-22","2970.653215731726","18.066346142819867","0.7833651296732299","662272","106219","10.792342053362255"
"2022-03-21","2891.331992871159","17.88956043167585","0.7755118688885639","622972","104131","8.799129896871262"
"2022-03-20","2862.367793123105","18.29425629892815","0.7910758747914839","589914","103255","7.290872893661309"
"2022-03-19","2952.427346504774","18.448562068065446","0.8187152523852013","602553","105607","8.472035426318948"
"2022-03-18","2939.9623326842047","18.12762665995845","0.8199567423598395","708138","105566","15.729713474062951"
"2022-03-17","2813.7466431314324","17.89897218545878","0.8601550600527089","576395","101139","17.31372409550743"
"2022-03-16","2774.9439226685136","17.594735553723506","0.838175011512105","688364","99531","9.671660509685056"
"2022-03-15","2619.2882746526575","17.380895239398374","0.8367737782305673","637928","95749","8.58717772440072"
"2022-03-14","2589.994134858071","17.51452620722887","0.8296196042102594","565714","95058","8.248666140592888"
"2022-03-13","2516.2099748885516","17.452444576198676","0.8404356923007751","554863","93109","8.538717612207536"
"2022-03-12","2568.7850607692476","17.349003746460372","0.8567425951718959","603453","94652","5.968790825435027"
"2022-03-11","2556.95307555835","17.44673254742757","0.8690782594031704","587449","94096","7.554787836697546"
"2022-03-10","2607.933422460284","16.578627642236857","0.8719795375021001","705373","95283","7.517691019990421"
"2022-03-09","2728.0392817090483","17.448364148258918","0.8657947020623605","636799","98229","9.254508102199361"
"2022-03-08","2577.174580961441","17.244533589635783","0.8512487313998316","662169","94487","10.349016994689311"
"2022-03-07","2492.0044837289383","16.653507901395944","0.8267523707276206","604546","92411","9.423604861656345"
"2022-03-06","2550.8807610375593","17.399984260663427","0.9057823397328093","588893","93813","11.297304629451656"
"2022-03-05","2665.777705428951","17.392631204384784","0.9047201660075429","570464","96456","9.291396777124683"
"2022-03-04","2622.822506486374","17.408200077689646","0.8828328331390253","606642","95197","11.175135169080205"
"2022-03-03","2834.2206046266574","17.66586300669403","0.8868979378678912","603658","100793","12.55894876699052"
"2022-03-02","2948.869184319675","17.701680345334708","0.8772264931110407","615640","104448","13.937214980510076"
"2022-03-01","2977.293981330938","18.010612804170545","0.87504135779167","591291","104690","15.605001446501095"
"2022-02-28","2922.787933118394","18.034738152880635","0.8256707375995748","559825","103043","19.536795351736853"
"2022-02-27","2618.0098730530785","18.362244303209675","0.7782668307081366","582204","94688","10.659525384375733"
"2022-02-26","2780.5882129963497","18.288955921193942","0.7789247128737969","623438","98624","12.958117938323124"
"2022-02-25","2769.933725766848","17.861057197307222","0.7584041944184032","596416","98989","15.76616272998153"
"2022-02-24","2598.061106726111","18.00502041285662","0.775194140702376","581028","93980","19.64509607883609"
"2022-02-23","2581.045657806771","17.97638432383336","0.7595063510937715","579758","94150","22.437554160473322"
"2022-02-22","2638.0479346482166","18.05201273241961","0.7755585033587542","550465","95337","20.590833486885707"
"2022-02-21","2569.868706694338","17.76646858509714","0.8028712483988826","539818","93877","20.661161985243197"
"2022-02-20","2622.901573067266","17.692457868496792","0.9371762404191831","573520","95235","14.713619272440743"
"2022-02-19","2764.69757433429","17.78957802651283","0.9310902855945566","560678","98110","16.961154569023893"
"2022-02-18","2780.609698002494","18.511481249788716","0.93758673421335","532858","98907","21.32891634668412"
"2022-02-17","2894.0079358178514","18.573068120727374","0.9132534674857262","571834","102123","19.594710223179003"
"2022-02-16","3124.072933193414","18.72563815184693","0.9090472430231124","574474","110874","21.655435470034035"
"2022-02-15","3185.8176335272824","18.173984941908394","0.8732797819739145","603712","111570","20.57874208784158"
"2022-02-14","2930.8579304187597","18.078292188165744","0.8511514552078673","616654","103190","16.17972853277127"
"2022-02-13","2872.4377207221605","17.132355730175863","0.8487282320839195","609735","101784","14.893991640791528"
"2022-02-12","2919.711674184404","17.79690644361241","0.8586120916596911","593931","102490","17.396651273535525"
"2022-02-11","2928.9863269612656","18.112659145599824","0.8552603336526399","628136","102796","18.75679472149207"
"2022-02-10","3074.785686972688","18.87521397481385","0.8529663875609027","623465","107668","28.036303681491045"
"2022-02-09","3246.823784630779","18.692934131969896","0.8491413296583019","618615","113464","25.455232118034044"
"2022-02-08","3119.3650352587847","18.756549792983044","0.8549317718124011","610324","110479","23.719712934139928"
"2022-02-07","3141.8450928753446","18.94270908675025","0.8583904576605238","607609","110921","30.977643735157596"
"2022-02-06","3057.5642333815035","19.1018492292659","0.8759067168247212","631737","106741","19.555586685317078"
"2022-02-05","3015.0129608247357","19.03529566544914","0.8837659261495673","664335","105446","33.29878700778994"
"2022-02-04","2997.0307841640806","18.732255038476694","0.8820961328388996","600858","104194","27.282446807624602"
"2022-02-03","2697.1434393531017","18.847757426628974","0.8083836860578509","564023","95960","28.96450922974812"
"2022-02-02","2682.009888801124","18.78544725029773","0.807322910744935","582513","96294","34.92191570434572"
"2022-02-01","2789.703860899342","18.40873289211764","0.8046155665693185","596581","99114","36.47607504323432"
